gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy
0.943,47.759,5110.077,,631.113,,3.449,243.704,,7309.516,46.281,40.087
1.862,95.164,5205.241,,614.776,,-1.522,-111.225,,7198.291,45.765,41.55
-2.937,-152.864,5052.377,,568.444,,-3.448,-248.171,,6950.12,44.914,42.241
-1.009,-50.956,5001.421,,526.235,,-2.164,-150.39,,6799.73,44.008,45.175
-6.072,-303.699,4697.723,,448.629,,-5.389,-366.468,,6433.262,40.964,46.514
-2.955,-138.808,4558.915,,435.227,,-2.885,-185.619,,6247.644,40.739,47.99
1.168,53.231,4612.146,,443.811,,2.293,143.236,,6390.879,42.406,50.191
-7.316,-337.416,4274.73,,440.521,,-6.722,-429.599,,5961.281,42.963,49.302
3.779,161.528,4436.258,,427.291,,2.979,177.61,,6138.891,42.169,51.268
1.037,46.012,4482.27,,440.964,,2.315,142.128,,6281.019,42.641,51.143
0.794,35.58,4517.85,,456.761,,2.558,160.645,,6441.664,42.62,51.037
2.545,114.977,4632.826,,472.41,,0.324,20.844,,6462.507,43.377,51.299
0.66,30.595,4663.421,,481.613,,2.694,174.082,,6636.589,44.053,51.774
1.746,81.419,4744.841,,504.443,,4.567,303.067,,6939.657,44.653,51.506
3.44,163.237,4908.078,,529.242,,2.364,164.067,,7103.724,45.745,52.411
1.57,77.047,4985.125,,548.854,,2.188,155.456,,7259.18,46.49,53.099
3.963,197.565,5182.689,,569.27,,2.595,188.403,,7447.583,46.409,53.196
2.087,108.139,5290.828,,602.141,,1.443,107.475,,7555.058,47.902,53.616
-1.858,-98.29,5192.539,,619.974,,2.64,199.455,,7754.513,48.362,52.62
-4.11,-213.408,4979.131,,587.205,,-13.573,-1052.553,,6701.96,47.887,52.68
6.249,311.163,5290.293,,642.094,,10.343,693.192,,7395.152,50.008,53.79
3.441,182.047,5472.34,,647.696,,4.768,352.589,,7747.741,49.499,53.313
-0.769,-42.091,5430.249,,661.687,,-1.451,-112.435,,7635.306,49.736,52.239
-1.481,-80.435,5349.814,,668.461,,1.845,140.887,,7776.193,50.5,52.277
0.896,47.958,5397.772,,684.039,,-1.951,-151.744,,7624.45,51.126,52.245
-2.101,-113.411,5284.361,,679.594,,-1.608,-122.611,,7501.838,50.682,52.381
1.803,95.257,5379.618,,674.646,,0.661,49.619,,7551.458,49.269,52.182
2.469,132.831,5512.449,,673.176,,6.242,471.366,,8022.823,48.673,52.816
5.208,287.112,5799.562,,693.146,,5.593,448.726,,8471.549,48.939,53.423
-1.222,-70.877,5728.685,,681.474,,1.209,102.443,,8573.992,47.792,53.044
-3.127,-179.132,5549.553,,640.731,,-5.72,-490.418,,8083.574,45.768,52.961
11.162,619.452,6169.005,,703.885,,10.242,827.952,,8911.526,47.213,54.561
-10.646,-656.731,5512.274,,717.348,,-9.564,-852.28,,8059.247,47.773,51.733
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.217,12.557,0.217,0.0,
,,,0.0,0.0,,0.0,0.0,12.22,0.217,0.0,
,,,0.0,0.0,,0.0,0.0,11.885,0.217,0.0,
,,,0.0,0.0,,0.0,0.0,11.552,0.217,0.0,
,,,0.0,0.0,,0.0,0.0,11.228,0.217,0.0,
,,,0.0,0.0,,950.0,2.061,114.58,2.278,0.0,
,,,0.0,0.0,,-28.571,-0.651,79.558,1.627,0.0,
,,,0.0,0.0,,81.333,1.323,140.261,2.95,0.0,
,,,0.0,0.0,,-100.0,-2.95,0.0,0.0,0.0,
,,,0.0,0.0,,9.323216763627763e+17,5.087,228.108,5.087,0.0,
,,,0.0,0.0,,44.989,2.288,320.484,7.375,0.0,
,,,0.0,0.0,,5.882,0.434,329.333,7.809,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,3.872,552.935,3.872,,
,,,,,,2.323,0.09,553.099,3.962,,
,,,,,,2.27,0.09,553.769,4.052,,
,,,,,,2.22,0.09,554.945,4.142,,
,,,,,,2.172,0.09,555.862,4.232,,
,,,,,,2.126,0.09,556.528,4.322,,
,,,,,,2.081,0.09,556.954,4.412,,
,,,,,,2.039,0.09,557.149,4.502,,
,,,,,,1.998,0.09,556.912,4.592,,
,,,,,,1.959,0.09,556.767,4.682,,
,,,,,,1.921,0.09,556.716,4.772,,
,,,,,,1.885,0.09,556.76,4.862,,
,,,,,,1.85,0.09,556.902,4.952,,
,,,,,,10.308,0.51,603.608,5.462,,
,,,,,,9.345,0.51,648.518,5.973,,
,,,,,,8.546,0.51,691.681,6.483,,
,,,,,,7.873,0.51,733.143,6.993,,
,,,,,,7.299,0.51,772.952,7.504,,
,,,,,,6.802,0.51,811.151,8.014,,
,,,,,,3.319,0.266,824.62,8.28,,
,,,,,,3.212,0.266,838.591,8.546,,
,,,,,,3.112,0.266,853.117,8.812,,
,,,,,,3.018,0.266,868.254,9.078,,
,,,,,,2.93,0.266,884.063,9.344,,
,,,,,,2.846,0.266,899.43,9.61,,
,,,,,,2.768,0.266,914.363,9.876,,
,,,,,,2.693,0.266,928.87,10.142,,
,,,,,,2.622,0.266,942.959,10.408,,
,,,,,,5.875,0.611,987.601,11.019,,
,,,,,,5.549,0.611,1029.63,11.631,,
,,,,,,5.257,0.611,1068.893,12.242,,
,,,,,,4.995,0.611,1105.265,12.854,,
,,,,,,4.757,0.611,1138.645,13.465,,
,,,,,,4.541,0.611,1168.964,14.077,,
,,,,,,4.344,0.611,1197.825,14.688,,
,,,,,,4.163,0.611,1225.272,15.3,,
,,,,,,3.997,0.611,1251.346,15.911,,
,,,,,,9.956,1.584,1351.205,17.495,,
,,,,,,10.262,1.795,1463.091,19.291,,
,,,,,,4.136,0.798,1493.624,20.088,,
,,,,,,12.208,2.452,1640.159,22.541,,
,,,,,,17.126,3.86,1874.328,26.401,,
,,,,,,11.6,3.063,2033.986,29.464,,
,,,,,,13.899,4.095,2252.046,33.559,,
,,,,,,19.545,6.559,2618.134,40.118,,
,,,,,,24.861,9.974,3183.693,50.092,,
,,,,,,12.204,6.113,3476.538,56.205,,
,,,,,,30.063,16.897,4390.507,73.102,,
,,,,,,53.547,39.144,6558.982,112.246,,
,,,,,,23.542,26.425,7912.804,138.671,,
,,,,,,25.309,35.096,9702.595,173.767,,
,,,,,,25.383,44.108,11922.877,217.875,,
,,,,,,44.377,96.687,16891.648,314.562,,
,,,,,,18.032,56.722,19571.115,371.284,,
,,,,,,17.856,66.297,22641.676,437.58,,
,,216.684,,,11005.451,9.53,41.702,24342.898,479.283,,15.6
9.48,20.541,237.225,,,11828.571,-6.977,-33.442,22230.65,445.841,,16.042
6.193,14.692,251.917,,,12344.014,9.209,41.057,23858.137,486.898,,16.292
11.354,28.604,280.521,,,13530.858,15.486,75.402,27122.416,562.3,,17.047
11.755,32.976,313.496,,,14904.309,17.312,97.344,31360.953,659.644,,17.962
10.476,32.842,346.339,,,16157.933,-18.113,-119.482,25200.527,540.163,,18.535
6.735,23.327,369.665,,,16888.416,9.328,50.387,26979.691,590.55,,19.182
12.479,46.13,415.795,,,18710.762,12.903,76.2,30003.742,666.75,,20.045
6.345,26.384,442.179,,,19650.635,7.143,47.625,31747.139,714.375,,19.63
1.086,4.801,446.98,,,19593.688,-2.075,-14.821,30665.479,699.554,,19.238
3.267,14.602,461.582,,,19950.576,2.146,15.011,30885.104,714.565,,20.166
0.887,4.096,465.677,,,19864.982,0.88,6.286,30750.293,720.852,,19.428
4.889,22.765,488.442,,,20596.062,5.048,36.385,31930.32,757.237,,19.264
0.956,4.667,493.109,,,20578.213,-3.497,-26.479,30495.66,730.758,,19.082
1.526,7.525,500.634,,,20671.027,5.448,39.815,31816.705,770.572,,18.819
-0.628,-3.143,497.491,,,20296.209,-7.565,-58.293,29058.979,712.279,,18.346
-2.968,-14.764,482.727,,,19452.42,-3.37,-24.003,27735.436,688.276,,17.907
5.9,28.48,511.207,,,20365.574,4.968,34.195,28781.979,722.471,,19.552
-4.639,-23.717,487.49,,,19222.217,-5.946,-42.958,26793.922,679.513,,18.747
11.0,53.626,541.115,,,21135.596,9.602,65.246,29089.814,744.76,,19.562
4.895,26.485,567.6,263.428,6.808,21962.631,8.107,60.377,31153.818,805.137,1.483,19.865
-3.761,-21.346,546.254,263.669,6.886,20916.387,-6.208,-49.985,28915.197,755.151,1.47,18.935
1.211,6.615,552.869,232.97,6.159,20912.791,8.397,63.414,30962.994,818.565,1.241,18.568
10.058,55.606,608.475,351.743,9.432,22691.535,15.479,126.703,35251.395,945.269,1.864,19.648
8.103,49.306,657.781,544.515,14.835,24143.713,6.242,59.001,36861.484,1004.269,2.978,21.033
-3.067,-20.177,637.604,349.059,9.654,23053.826,3.008,30.209,37403.559,1034.478,2.009,21.193
0.691,4.406,642.011,307.755,8.622,22916.053,5.25,54.308,38863.32,1088.786,1.701,21.253
6.003,38.543,680.554,462.896,13.122,24007.414,10.182,110.861,42319.105,1199.647,2.53,21.941
6.102,41.528,722.082,533.658,15.299,25187.576,10.086,120.993,46066.434,1320.64,2.885,22.707
3.524,25.447,747.529,532.656,15.437,25793.58,8.241,108.831,49324.094,1429.471,2.791,22.644
3.343,24.99,772.519,682.003,19.975,26375.35,6.852,97.942,52148.93,1527.412,3.581,22.843
1.691,13.063,785.582,629.236,18.622,26545.451,0.77,11.768,52010.148,1539.181,3.258,22.613
1.97,15.474,801.056,763.864,22.826,26806.65,3.777,58.128,53452.539,1597.309,3.988,22.945
-1.683,-13.484,787.573,876.561,26.424,26126.307,3.677,58.732,54936.18,1656.041,4.702,22.887
6.9,54.341,841.914,916.935,27.875,27694.744,2.981,49.361,56099.164,1705.402,4.824,23.71
5.974,50.293,892.207,1097.013,33.66,29077.926,3.38,57.645,57459.457,1763.047,5.72,24.461
-5.804,-51.785,840.422,1282.789,39.77,27107.965,1.767,31.146,57872.004,1794.192,6.948,23.527
4.075,34.243,874.665,1164.981,36.49,27924.592,0.726,13.033,57697.551,1807.226,6.249,23.682
2.65,23.183,897.848,1149.609,36.35,28395.428,-2.587,-46.756,55676.793,1760.47,6.351,24.194
-2.189,-19.65,878.198,1182.013,37.72,27519.643,0.391,6.882,55382.621,1767.352,6.477,23.306
-0.26,-2.28,875.917,1103.802,35.56,27188.969,1.368,24.172,55609.922,1791.524,5.863,23.091
-0.592,-5.182,870.735,1182.225,38.46,26765.604,0.137,2.449,55145.129,1793.974,6.49,23.084
7.56,65.829,936.564,1208.978,39.73,28499.52,-2.63,-47.183,53154.609,1746.791,6.482,23.917
-1.188,-11.126,925.439,1120.76,37.23,27859.102,-4.687,-81.875,50120.082,1664.916,6.055,23.918
-3.043,-28.163,897.275,1248.738,41.95,26709.455,-6.872,-114.408,46154.43,1550.508,7.049,24.135
2.056,18.446,915.721,1381.486,46.92,26961.98,-3.521,-54.597,44044.77,1495.911,8.064,24.403
9.805,89.787,1005.508,1609.391,55.24,29294.998,0.99,14.802,44013.918,1510.713,9.033,25.822
-1.121,-11.273,994.235,1629.2,56.52,28659.021,-0.507,-7.661,43325.762,1503.052,9.231,25.455
6.052,60.172,1054.407,1536.632,53.88,30071.188,1.075,16.151,43326.961,1519.203,8.449,26.366
4.174,44.008,1098.415,1624.929,57.53,31024.635,4.655,70.713,44907.027,1589.916,9.044,27.407
0.447,4.909,1103.324,1777.392,63.51,30877.666,1.11,17.641,44989.121,1607.557,9.94,27.352
-4.659,-51.398,1051.926,1650.074,59.59,29128.307,2.663,42.806,45699.285,1650.363,9.24,26.437
4.363,45.892,1097.818,1489.289,54.44,30032.484,3.776,62.322,46853.109,1712.685,8.444,27.176
5.85,64.227,1162.044,1678.67,62.17,31376.705,3.216,55.083,47732.031,1767.768,9.777,28.509
0.566,6.577,1168.621,1699.51,63.77,31144.469,-4.045,-71.499,45206.629,1696.27,10.156,28.843
-2.757,-32.213,1136.408,1723.997,65.32,29993.312,-2.366,-40.14,43710.391,1656.13,10.467,29.845
2.932,33.323,1169.731,1894.64,72.29,30657.34,4.067,67.357,45170.664,1723.487,11.549,30.432
3.98,46.551,1216.283,1744.667,67.09,31629.277,7.35,126.676,48113.273,1850.164,10.509,30.96
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,,,,,0.0,0.0,0.0,,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,0.0,0.0,,,,,,0.0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,0.0,0.0,,,,,,,,,0.0
,1.818,1.818,,,,,,,,,0.467
163.681,2.975,4.793,,,,,,,,,1.173
-25.829,-1.238,3.555,,,,,,,,,0.953
-21.083,-0.749,2.805,,,,,,,,,0.668
122.918,3.448,6.254,,,,,,,,,1.433
,,,,,,,,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
,,,,,,,0.0,,0.0,,
