hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,240.799,353.293,81.434,1044.683,,3.481
12.758,30.72,271.52,393.921,91.823,1164.82,,3.691
-3.542,-9.616,261.903,375.938,88.571,1111.645,,3.388
17.465,45.742,307.645,437.143,104.04,1292.627,,3.836
10.708,32.944,340.589,479.322,115.181,1417.349,,4.067
7.984,27.192,367.781,512.895,124.377,1516.625,,4.175
1.384,5.092,372.873,514.9,126.099,1522.554,,4.034
-2.538,-9.462,363.411,496.963,122.899,1469.515,,3.74
-0.451,-1.638,361.773,489.968,122.345,1448.83,,3.543
7.916,28.638,390.411,523.721,132.03,1548.637,,3.623
-4.577,-17.869,372.542,495.037,125.987,1463.82,,3.295
7.737,28.825,401.367,528.357,135.735,1562.347,,3.417
8.31,33.352,434.719,567.184,147.014,1677.156,,3.542
15.432,67.085,501.804,648.952,169.701,1918.945,,3.919
1.368,6.866,508.67,652.096,172.023,1928.242,,3.866
6.926,35.232,543.903,691.756,183.938,2045.516,,4.043
1.526,8.297,552.2,696.546,186.744,2059.679,,4.019
-6.462,-35.682,516.518,645.995,174.677,1910.2,,3.668
3.255,16.81,533.328,660.909,180.362,1954.3,,3.71
12.545,66.905,600.233,737.066,202.988,2179.497,,4.023
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
0.0,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,64.528,1.55,,97.484,
,,,62.593,1.55,,97.484,
,,,65.375,1.67,,97.661,
,,,66.402,1.75,,97.222,
,,,69.623,1.89,,97.423,
,,,65.84,1.84,,94.359,
,,,40.315,1.16,,73.885,
,,,47.25,1.4,,71.066,
,,,53.425,1.63,,70.259,
,,,44.568,1.4,,58.333,
,,,45.452,1.47,,54.647,
,,,45.051,1.5,,57.471,
,,,43.766,1.5,,76.531,
,,,67.189,2.37,,91.506,
,,,65.224,2.37,,84.342,
,,,64.306,2.41,,83.972,
,,,85.165,3.3,,87.533,
,,,85.728,3.44,,87.98,
,,,87.678,3.64,,84.455,
,,,94.065,4.04,,93.303,
,,,91.882,4.08,,91.685,
,,,87.234,4.0,,90.909,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,31.677,210.392,10.713,622.128,3.938,1.139
-0.536,-0.17,31.507,208.611,10.655,616.861,3.907,1.128
-9.954,-3.136,28.371,187.26,9.595,553.725,3.408,0.995
24.367,6.913,35.284,232.272,11.932,686.827,4.015,1.236
-15.111,-5.332,29.952,196.706,10.129,581.656,3.43,1.096
3.798,1.138,31.09,203.722,10.51,602.634,3.52,0.973
11.375,3.537,34.626,226.618,11.71,670.108,4.205,1.156
-32.681,-11.316,23.31,152.167,7.88,450.128,3.123,0.921
40.036,9.332,32.642,213.216,11.04,630.421,4.806,1.472
9.774,3.191,35.833,235.397,12.12,695.953,5.978,1.89
-17.866,-6.402,29.431,194.864,9.95,576.384,5.134,1.591
-13.272,-3.906,25.525,170.499,8.63,504.281,4.721,1.48
14.18,3.619,29.144,196.534,9.86,580.914,5.545,1.753
59.69,17.396,46.54,316.408,15.74,935.556,9.117,2.9
-8.99,-4.184,42.356,290.348,14.32,858.796,8.328,2.68
-21.293,-9.019,33.337,230.566,11.27,682.023,6.58,2.103
6.723,2.01,35.347,248.479,12.03,730.1,6.961,2.262
-19.988,-7.248,28.1,200.723,9.63,585.695,5.548,1.809
-4.041,-1.308,26.791,194.095,9.24,562.777,5.128,1.683
27.225,7.077,33.868,248.614,11.75,716.603,6.455,2.136
5.19,1.532,35.4,263.469,12.36,754.603,6.648,2.205
4.23,1.265,36.666,276.654,12.89,786.947,6.671,2.257
-21.287,-7.985,28.681,218.945,10.14,619.276,5.17,1.773
13.497,3.669,32.349,249.876,11.51,702.287,5.977,2.071
3.683,0.984,33.334,260.336,11.94,726.799,6.877,2.505
10.188,3.171,36.504,287.853,13.15,799.081,6.964,2.558
-16.79,-6.314,30.19,240.574,10.95,663.287,5.617,2.047
-4.251,-1.459,28.732,230.805,10.48,632.771,5.283,1.991
31.743,8.892,37.624,304.588,13.8,830.419,7.124,2.747
-38.585,-14.655,22.968,187.826,8.48,508.736,4.66,1.901
-36.351,-8.436,14.532,120.047,5.4,323.062,3.341,1.448
42.241,6.016,20.548,171.077,7.67,458.326,4.71,1.957
16.569,3.264,23.812,200.415,8.95,533.221,5.796,2.441
16.542,3.777,27.589,234.662,10.43,620.714,6.592,2.726
-37.586,-10.433,17.156,147.248,6.51,388.041,4.264,1.791
16.218,2.709,19.865,172.172,7.56,452.4,5.099,2.163
37.737,7.396,27.261,245.11,10.67,626.234,6.852,2.918
6.5,1.666,28.927,265.48,10.54,728.606,9.416,4.467
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,0.0,0.0,0.0,0.0,0.0,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,13.638,85.046,4.612,251.48,,0.589
-1.648,-0.225,13.413,83.137,4.536,245.835,,0.576
7.694,1.032,14.445,89.018,4.885,263.226,,0.62
-23.808,-3.439,11.006,67.465,3.722,199.494,,0.456
-12.52,-1.378,9.628,58.751,3.256,173.725,,0.385
39.312,3.785,13.413,81.509,4.536,241.022,,0.526
-25.639,-3.439,9.974,60.366,3.373,178.501,,0.398
0.0,0.0,9.974,60.171,3.373,177.924,,0.393
13.786,1.375,11.349,68.332,3.838,202.058,,0.426
6.071,0.689,12.038,72.394,4.071,214.069,,0.475
-5.723,-0.689,11.349,68.211,3.838,201.698,,0.475
18.187,2.064,13.413,80.621,4.536,238.396,,0.55
-12.831,-1.721,11.692,70.3,3.954,207.876,,0.471
2.959,0.346,12.038,72.385,4.071,214.042,,0.482
5.699,0.686,12.724,76.477,4.303,226.142,,0.487
-8.111,-1.032,11.692,70.198,3.954,207.575,,0.491
11.76,1.375,13.067,78.357,4.419,231.7,,0.564
2.648,0.346,13.413,80.354,4.536,237.606,,0.587
0.0,0.0,13.413,80.281,4.536,237.39,,0.585
0.0,0.0,13.413,80.186,4.536,237.11,,0.585
-12.826,-1.72,11.693,69.809,3.954,206.425,1.327,0.489
20.588,2.407,14.1,84.065,4.768,248.578,1.584,0.574
-12.195,-1.719,12.38,73.677,4.187,217.862,1.386,0.505
16.667,2.063,14.444,85.766,4.885,253.609,1.582,0.581
-2.381,-0.344,14.1,83.543,4.768,247.035,1.516,0.567
7.317,1.032,15.132,91.067,5.21,264.488,1.64,0.603
-11.364,-1.719,13.412,80.545,4.62,233.824,1.438,0.524
17.949,2.407,15.819,94.42,5.43,275.074,1.7,0.622
-19.565,-3.095,12.724,74.591,4.3,220.725,1.337,0.494
18.919,2.407,15.132,88.084,5.09,261.855,1.566,0.595
-9.091,-1.376,13.756,83.549,4.84,237.456,1.456,0.539
-27.0,-3.714,10.042,58.369,3.39,172.901,0.97,0.375
29.452,2.958,12.999,71.588,4.17,223.164,1.194,0.494
16.412,2.133,15.133,87.614,5.12,258.952,1.418,0.571
4.259,0.645,15.777,91.072,5.34,269.076,1.462,0.598
-4.683,-0.739,15.038,86.491,5.09,255.539,1.36,0.564
-20.274,-3.127,11.912,68.706,4.06,201.579,1.062,0.442
18.074,2.062,13.974,80.7,4.79,235.426,1.245,0.531
-32.58,-4.613,9.361,54.149,3.23,156.928,0.817,0.351
50.09,4.599,13.96,80.672,4.84,232.684,1.237,0.519
1.619,0.136,14.096,81.479,4.92,233.445,1.244,0.519
-6.693,-1.026,13.07,75.489,4.59,214.956,1.167,0.488
10.535,1.287,14.357,82.924,5.08,234.354,1.293,0.551
1.258,0.09,14.447,83.249,5.14,233.99,1.336,0.564
1.687,0.153,14.6,84.025,5.23,234.563,1.402,0.601
-31.304,-4.632,9.968,57.202,3.59,158.829,0.947,0.402
58.484,5.733,15.702,89.909,5.69,248.104,1.559,0.67
-6.723,-1.144,14.557,83.217,5.31,228.137,1.471,0.612
-11.444,-1.744,12.814,73.092,4.7,199.271,1.323,0.54
25.233,3.137,15.951,90.932,5.89,246.254,1.757,0.712
6.954,1.008,16.958,96.59,6.3,260.001,1.879,0.745
-14.716,-2.581,14.377,81.791,5.37,218.981,1.597,0.638
9.519,1.276,15.653,89.004,5.88,236.937,1.755,0.695
-7.455,-1.252,14.401,81.887,5.44,216.782,1.646,0.642
8.995,1.237,15.639,88.801,5.93,234.191,1.844,0.712
15.707,2.39,18.029,99.613,6.68,268.85,2.173,0.914
-19.941,-3.648,14.381,83.084,5.59,213.745,1.82,0.719
-3.279,-0.522,13.859,84.581,5.71,205.288,1.758,0.682
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,588.364,1048.87,198.974,3101.497,,4.075
0.484,2.847,591.211,1042.256,199.937,3081.938,,3.877
13.646,80.678,671.89,1172.556,227.221,3467.237,,4.258
0.411,2.761,674.651,1165.58,228.155,3446.609,,4.035
12.217,82.423,757.074,1293.993,256.029,3826.322,,4.306
-0.991,-7.499,749.574,1265.384,253.492,3741.728,,4.117
7.401,55.478,805.052,1341.761,272.254,3967.574,,4.331
2.374,19.108,824.16,1358.011,278.716,4015.624,,4.223
-0.181,-1.488,822.672,1341.982,278.213,3968.226,,4.045
10.45,85.965,908.637,1468.309,307.285,4341.772,,4.579
-0.348,-3.163,905.474,1449.369,306.215,4285.769,,4.687
-5.353,-48.472,857.002,1358.946,289.822,4018.388,,4.206
-22.07,-189.144,667.857,1048.366,225.857,3100.007,,3.196
26.774,178.813,846.67,1314.148,286.329,3885.922,,3.964
-0.137,-1.163,845.508,1296.976,285.935,3835.144,,3.917
-1.376,-11.63,833.877,1263.79,282.002,3737.013,,4.018
-5.494,-45.811,788.067,1181.055,266.51,3492.367,,3.913
18.393,144.95,933.017,1383.892,315.529,4092.153,,4.83
7.336,68.449,1001.466,1470.019,338.678,4346.83,,5.202
-3.275,-32.794,968.672,1407.365,327.587,4161.564,,4.787
-12.334,-119.477,849.195,1221.293,287.182,3611.35,10.808,4.207
3.41,28.957,878.152,1250.354,296.975,3697.282,11.097,4.311
-13.996,-122.907,755.245,1064.861,255.41,3148.781,9.213,3.587
-10.581,-79.914,675.331,942.617,228.385,2787.309,7.836,3.068
20.29,137.026,812.356,1121.533,274.724,3316.362,8.706,3.603
6.391,51.915,864.271,1178.154,292.281,3483.79,9.041,3.823
-1.695,-14.652,849.62,1142.176,287.326,3377.402,8.785,3.763
-12.495,-106.157,743.463,985.306,251.426,2913.538,7.655,3.245
11.067,82.279,825.742,1079.107,279.251,3190.906,8.202,3.53
-7.13,-58.872,766.87,988.82,259.341,2923.93,7.499,3.219
20.004,153.404,920.274,1171.494,311.22,3464.096,8.724,3.781
11.673,107.426,1027.7,1292.081,347.549,3820.669,9.487,4.084
2.424,24.909,1052.609,1306.825,355.973,3864.267,9.578,4.152
-9.519,-100.194,952.414,1167.688,322.089,3452.841,8.353,3.733
-1.703,-16.216,936.198,1134.048,316.605,3353.366,8.044,3.606
-13.848,-129.646,806.552,956.202,270.03,2856.078,7.102,3.038
-22.922,-188.912,617.641,729.112,208.14,2163.588,5.584,2.384
22.797,135.908,753.548,886.387,255.59,2613.31,6.649,2.865
4.572,29.401,782.949,918.107,267.27,2689.532,6.908,2.968
-2.747,-26.358,756.591,884.272,259.93,2573.895,6.577,2.813
1.475,6.302,762.893,888.552,263.76,2570.024,6.537,2.835
7.175,49.595,812.488,943.076,282.69,2710.525,6.985,3.043
-14.884,-125.252,687.236,794.766,240.61,2270.03,5.808,2.539
3.296,18.24,705.476,813.033,248.54,2307.778,6.051,2.672
8.157,52.838,758.314,871.344,268.82,2457.971,6.823,3.021
-5.251,-44.228,714.086,818.49,254.7,2294.748,6.191,2.752
22.863,157.912,871.998,996.984,312.93,2778.155,7.653,3.39
-13.308,-120.625,751.373,856.747,271.29,2372.871,6.714,3.0
-2.73,-24.913,726.46,826.238,263.88,2274.628,6.507,2.824
-4.051,-33.606,692.853,786.221,253.19,2151.492,6.181,2.665
-3.635,-29.162,663.691,751.646,243.99,2044.595,5.974,2.578
7.024,42.414,706.105,798.05,261.13,2157.956,6.388,2.745
12.527,83.783,789.888,890.988,293.84,2395.115,7.251,3.059
-2.457,-23.911,765.977,862.949,286.62,2306.186,6.822,2.862
-1.398,-13.492,752.485,845.329,282.61,2250.794,6.796,2.832
-0.941,-9.822,742.663,833.328,279.95,2210.689,6.924,3.019
-11.959,-91.208,651.455,731.37,246.47,1933.115,5.934,2.511
3.851,22.622,674.078,756.659,255.97,1992.603,5.957,2.53
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,0.0,0.0,,0.0,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,451.342,122.426,152.636,362.013,,4.359
10.23,46.174,497.516,131.773,168.251,389.651,,4.505
-1.595,-7.936,489.581,126.783,165.567,374.895,,4.316
14.641,71.68,561.26,142.037,189.808,420.002,,4.746
8.573,48.118,609.379,150.593,206.081,445.302,,4.819
10.27,62.586,671.964,162.25,227.246,479.773,,4.885
5.268,35.398,707.362,167.005,239.217,493.831,,4.779
4.84,34.236,741.598,171.395,250.795,506.814,,4.72
5.68,42.12,783.718,177.452,265.039,524.725,,4.709
10.826,84.849,868.567,192.865,293.733,570.3,,4.956
2.597,22.555,891.122,194.349,301.361,574.687,,4.784
9.69,86.349,977.472,209.594,330.563,619.767,,5.004
8.733,85.362,1062.834,224.238,359.431,663.069,,5.147
8.17,86.832,1149.666,238.886,388.796,706.383,,5.262
8.252,94.865,1244.531,254.659,420.878,753.024,,5.494
9.167,114.082,1358.612,273.641,459.458,809.153,,5.842
5.23,71.05,1429.662,283.388,483.486,837.976,,6.04
2.434,34.798,1464.461,285.519,495.254,844.278,,5.986
5.393,78.976,1543.436,296.057,521.962,875.437,,6.132
10.082,155.604,1699.04,320.83,574.585,948.691,,6.439
-2.044,-34.728,1664.312,309.279,562.84,914.534,25.289,7.141
2.316,38.539,1702.851,311.192,575.873,920.19,24.51,7.056
4.162,70.874,1773.725,318.543,599.842,941.927,24.146,7.025
5.814,103.131,1876.856,331.371,634.719,979.86,24.48,7.138
1.318,24.74,1901.596,330.3,643.085,976.693,24.027,7.091
4.43,84.249,1985.846,339.407,671.577,1003.624,24.462,7.362
2.137,42.436,2028.281,341.704,685.928,1010.417,24.36,7.431
3.414,69.246,2097.527,349.14,709.346,1032.405,24.819,7.608
7.963,167.036,2264.563,372.722,765.834,1102.136,26.318,8.171
4.234,95.889,2360.452,384.359,798.262,1136.546,26.755,8.488
5.906,139.407,2499.859,402.964,845.407,1191.561,27.283,8.95
-0.171,-4.264,2495.595,398.422,843.965,1178.131,26.231,8.74
2.709,67.605,2563.2,405.501,866.828,1199.063,26.109,8.972
1.614,41.366,2604.567,408.503,880.817,1207.938,26.075,9.107
0.126,3.283,2607.85,405.66,881.927,1199.531,25.218,8.983
5.567,145.191,2753.04,435.927,955.53,1255.978,25.567,9.177
2.514,50.873,2803.914,439.181,970.46,1268.911,25.048,9.098
2.988,65.142,2869.055,450.633,1003.48,1288.407,24.429,8.942
0.695,1.431,2870.486,451.454,1012.82,1279.49,22.707,8.231
13.03,353.36,3223.846,503.208,1137.3,1426.419,23.288,8.396
5.866,167.516,3391.362,528.406,1203.13,1489.462,22.876,8.211
6.356,192.855,3584.217,555.552,1274.12,1562.82,22.128,8.123
